"SN","TN","ti","Hand","Block","CN"
32,136,75,1.013149433,"FB",6
32,137,210,-1.714568058,"FB",6
32,138,135,1.684684318,"FB",6
32,139,300,8.796552098,"FB",6
32,140,30,-1.972761449,"FB",6
32,141,330,7.399603546,"FB",6
32,142,150,8.629377731,"FB",6
32,143,255,-2.311646109,"FB",6
32,144,90,3.840949025,"FB",6
32,145,45,-8.695502877,"FB",7
32,146,105,6.194056482,"FB",7
32,147,255,0.771328105,"FB",7
32,148,90,6.532136688,"FB",7
32,149,300,19.15964229,"FB",7
32,150,60,3.610164728,"FB",7
32,151,240,-6.830867829,"FB",7
32,152,165,9.149123667,"FB",7
32,153,195,-10.10090755,"FB",7
32,154,75,2.12499844,"FB",7
32,155,135,-0.167042616,"FB",7
32,156,330,3.210700342,"FB",7
32,157,30,-3.545772243,"FB",7
32,158,315,12.55024272,"FB",7
32,159,0,0.196891938,"FB",7
32,160,15,-2.943237466,"FB",7
32,161,225,-4.398705355,"FB",7
32,162,180,5.974323286,"FB",7
32,163,270,4.08561678,"FB",7
32,164,210,-1.517814253,"FB",7
32,165,120,-1.14433878,"FB",7
32,166,345,5.251405758,"FB",7
32,167,150,8.772348811,"FB",7
32,168,285,11.85200594,"FB",7
32,169,345,0.776668937,"FB",8
32,170,225,-0.736409055,"FB",8
32,171,240,-0.228378508,"FB",8
32,172,255,1.297699842,"FB",8
32,173,330,15.06858282,"FB",8
32,174,105,7.739417783,"FB",8
32,175,15,-5.018170712,"FB",8
32,176,300,9.482864021,"FB",8
32,177,120,4.651315912,"FB",8
32,178,195,6.540975919,"FB",8
32,179,135,-7.613221766,"FB",8
32,180,315,8.279051185,"FB",8
32,181,285,5.579383621,"FB",8
32,182,60,-1.551384948,"FB",8
32,183,210,8.617177474,"FB",8
32,184,90,8.198068846,"FB",8
32,185,270,3.878524503,"FB",8
32,186,150,3.434948823,"FB",8
32,187,0,0.770748745,"FB",8
32,188,180,6.364377384,"FB",8
32,189,165,-5.199806621,"FB",8
32,190,30,0.041363926,"FB",8
32,191,75,-2.124489613,"FB",8
32,192,45,-1.461310091,"FB",8
33,1,105,-2.933600149,"NoFB",1
33,2,315,10.14554443,"NoFB",1
33,3,255,-9.761056061,"NoFB",1
33,4,345,-3.848132378,"NoFB",1
33,5,225,-0.139405514,"NoFB",1
33,6,135,-1.236407603,"NoFB",1
33,7,90,-1.803995116,"NoFB",1
33,8,180,-6.413304143,"NoFB",1
33,9,285,12.36200444,"NoFB",1
33,10,270,-0.668791953,"NoFB",1
33,11,0,2.657390683,"NoFB",1
33,12,75,-6.978384304,"NoFB",1
33,13,15,-2.771409267,"NoFB",1
33,14,150,7.297157877,"NoFB",1
33,15,330,53.40166331,"NoFB",1
33,16,210,-1.914179162,"NoFB",1
33,17,300,4.992020199,"NoFB",1
33,18,165,-4.467909202,"NoFB",1
33,19,45,1.380354073,"NoFB",1
33,20,195,0.776465345,"NoFB",1
33,21,30,-1.438123516,"NoFB",1
33,22,120,-6.236177981,"NoFB",1
33,23,240,-4.139185378,"NoFB",1
33,24,60,0.507028177,"NoFB",1
33,25,285,10.87684668,"NoFB",2
33,26,150,-6.253837737,"NoFB",2
33,27,0,5.749985211,"NoFB",2
33,28,180,-4.319894154,"NoFB",2
33,29,195,-4.602666478,"NoFB",2
33,30,270,2.053550564,"NoFB",2
33,31,30,4.230011767,"NoFB",2
33,32,255,1.162182681,"NoFB",2
33,33,315,13.17255342,"NoFB",2
33,34,75,-1.037265057,"NoFB",2
33,35,120,-0.802513954,"NoFB",2
33,36,330,2.089698317,"NoFB",2
33,37,225,-1.265000903,"NoFB",2
33,38,45,1.83684443,"NoFB",2
33,39,345,-8.43559342,"NoFB",2
33,40,135,-3.998973844,"NoFB",2
33,41,300,7.508674896,"NoFB",2
33,42,90,2.66776628,"NoFB",2
33,43,105,4.932536562,"NoFB",2
33,44,240,-7.415988619,"NoFB",2
33,45,15,1.049004793,"NoFB",2
33,46,210,11.66614934,"NoFB",2
33,47,165,6.966954209,"NoFB",2
33,48,60,5.020908878,"NoFB",2
33,49,105,1.155379493,"NoFB",3
33,50,0,1.373265936,"NoFB",3
33,51,90,5.913122444,"NoFB",3
33,52,240,3.996654155,"NoFB",3
33,53,180,8.827687221,"NoFB",3
33,54,60,6.188345749,"NoFB",3
33,55,210,7.22771207,"NoFB",3
33,56,75,6.372646856,"NoFB",3
33,57,225,8.56914188,"NoFB",3
33,58,255,9.245434669,"NoFB",3
33,59,270,8.927529592,"NoFB",3
33,60,285,9.114198539,"NoFB",3
33,61,330,0.255118703,"NoFB",3
33,62,345,-0.409185262,"NoFB",3
33,63,15,-5.649656372,"NoFB",3
33,64,315,3.858680337,"NoFB",3
33,65,300,2.347443499,"NoFB",3
33,66,120,8.367485385,"NoFB",3
33,67,165,0.63541755,"NoFB",3
33,68,195,0.208039191,"NoFB",3
33,69,135,3.89696198,"NoFB",3
33,70,45,0.142172858,"NoFB",3
33,71,150,5.361603275,"NoFB",3
33,72,30,1.007393827,"NoFB",3
33,73,240,2.102728969,"NoFB",4
33,74,75,2.716044559,"NoFB",4
33,75,330,2.187325081,"NoFB",4
33,76,150,0.679524122,"NoFB",4
33,77,195,4.103090891,"NoFB",4
33,78,45,1.538919424,"NoFB",4
33,79,60,6.314778447,"NoFB",4
33,80,210,1.620710125,"NoFB",4
33,81,135,1.566970957,"NoFB",4
33,82,345,-3.311200032,"NoFB",4
33,83,225,7.443716409,"NoFB",4
33,84,300,7.568592029,"NoFB",4
33,85,270,1.802419238,"NoFB",4
33,86,30,-9.763890661,"NoFB",4
33,87,120,14.84721162,"NoFB",4
33,88,315,5.752404694,"NoFB",4
33,89,165,9.620298401,"NoFB",4
33,90,255,0.184932395,"NoFB",4
33,91,15,3.853158764,"NoFB",4
33,92,105,5.885801461,"NoFB",4
33,93,0,5.527540152,"NoFB",4
33,94,90,5.941519794,"NoFB",4
33,95,285,-2.766805791,"NoFB",4
33,96,180,7.77389215,"NoFB",4
33,97,345,-1.039943306,"FB",5
33,98,0,1.656853948,"FB",5
33,99,255,3.647531692,"FB",5
33,100,210,9.127371719,"FB",5
33,101,120,7.944813939,"FB",5
33,102,240,-1.742761153,"FB",5
33,103,30,4.483953615,"FB",5
33,104,180,4.047201915,"FB",5
33,105,150,2.261820372,"FB",5
33,106,285,9.579314116,"FB",5
33,107,60,11.50390309,"FB",5
33,108,195,-4.323644317,"FB",5
33,109,315,3.17057842,"FB",5
33,110,15,-0.296448176,"FB",5
33,111,105,0.499275377,"FB",5
33,112,330,-2.005383208,"FB",5
33,113,225,3.758555685,"FB",5
33,114,300,-2.61908306,"FB",5
33,115,270,7.53944514,"FB",5
33,116,45,-4.580678635,"FB",5
33,117,90,2.850547656,"FB",5
33,118,75,1.526841887,"FB",5
33,119,165,7.800766362,"FB",5
33,120,135,-5.194428908,"FB",5
33,121,315,2.615754875,"FB",6
33,122,210,4.562524649,"FB",6
33,123,285,1.737327166,"FB",6
33,124,240,-1.526841887,"FB",6
33,125,165,-1.871432384,"FB",6
33,126,135,-5.820724246,"FB",6
33,127,120,3.748532587,"FB",6
33,128,60,-1.399457483,"FB",6
33,129,150,3.019769282,"FB",6
33,130,105,4.548549432,"FB",6
33,131,225,5.365630927,"FB",6
33,132,90,1.420265546,"FB",6
33,133,75,1.546764694,"FB",6
33,134,330,-0.298330244,"FB",6
33,135,30,1.496499906,"FB",6
33,136,345,-13.38696662,"FB",6
33,137,15,3.632292863,"FB",6
33,138,255,0.486700283,"FB",6
33,139,180,-0.884806561,"FB",6
33,140,45,4.224403217,"FB",6
33,141,0,3.479917504,"FB",6
33,142,300,1.438947599,"FB",6
33,143,195,0.597178994,"FB",6
33,144,270,4.873896422,"FB",6
33,145,105,4.246031801,"FB",7
33,146,120,3.143252723,"FB",7
33,147,60,-1.277702867,"FB",7
33,148,90,7.422022913,"FB",7
33,149,75,2.051207602,"FB",7
33,150,300,2.72021952,"FB",7
33,151,315,-2.515251857,"FB",7
33,152,270,8.341080073,"FB",7
33,153,165,-3.111247298,"FB",7
33,154,180,10.59324561,"FB",7
33,155,345,-2.871863468,"FB",7
33,156,0,1.301952673,"FB",7
33,157,135,3.95564548,"FB",7
33,158,45,1.726199649,"FB",7
33,159,285,5.643608747,"FB",7
33,160,225,-4.510175603,"FB",7
33,161,330,-5.91672831,"FB",7
33,162,255,-0.999627574,"FB",7
33,163,15,-0.106527041,"FB",7
33,164,30,-1.671130507,"FB",7
33,165,150,5.519317161,"FB",7
33,166,210,5.915779075,"FB",7
33,167,195,0.086354008,"FB",7
33,168,240,3.649538754,"FB",7
33,169,330,4.932536562,"FB",8
33,170,105,6.84059948,"FB",8
33,171,255,6.428036641,"FB",8
33,172,240,-6.708728508,"FB",8
33,173,270,6.251292237,"FB",8
33,174,180,2.737156305,"FB",8
33,175,150,2.252652167,"FB",8
33,176,0,2.315846767,"FB",8
33,177,225,-1.306192094,"FB",8
33,178,210,-2.829734226,"FB",8
33,179,90,6.312364755,"FB",8
33,180,60,-1.865977694,"FB",8
33,181,45,-2.678551255,"FB",8
33,182,75,0.081598673,"FB",8
33,183,15,4.168425134,"FB",8
33,184,315,3.13410325,"FB",8
33,185,120,1.429565615,"FB",8
33,186,285,3.924644416,"FB",8
33,187,30,-1.249148016,"FB",8
33,188,300,-1.528682536,"FB",8
33,189,345,-7.285587647,"FB",8
33,190,195,2.102728969,"FB",8
33,191,165,-0.675841164,"FB",8
33,192,135,-0.82553047,"FB",8
34,1,315,20.93613856,"NoFB",1
34,2,270,8.983443262,"NoFB",1
34,3,345,12.27368901,"NoFB",1
34,4,210,-2.625486174,"NoFB",1
34,5,285,18.93999301,"NoFB",1
34,6,60,5.432828679,"NoFB",1
34,7,90,10.28617118,"NoFB",1
34,8,225,0.406346233,"NoFB",1
34,9,15,9.717440911,"NoFB",1
34,10,135,31.23478469,"NoFB",1
34,11,75,-0.501021826,"NoFB",1
34,12,255,-15.59454455,"NoFB",1
34,13,240,-7.391808327,"NoFB",1
34,14,150,14.13734163,"NoFB",1
34,15,0,10.56999122,"NoFB",1
34,16,195,9.510077982,"NoFB",1
34,17,45,-0.418209941,"NoFB",1
34,18,120,27.47781771,"NoFB",1
34,19,105,25.69894394,"NoFB",1
34,20,180,6.842773413,"NoFB",1
34,21,300,1.33677066,"NoFB",1
34,22,30,-2.447188423,"NoFB",1
34,23,330,12.71850163,"NoFB",1
34,24,165,11.62031622,"NoFB",1
34,25,330,9.50740523,"NoFB",2
34,26,150,21.73116722,"NoFB",2
34,27,105,13.69299458,"NoFB",2
34,28,120,32.94103192,"NoFB",2
34,29,240,-13.85095505,"NoFB",2
34,30,270,4.16361262,"NoFB",2
34,31,60,-6.511056119,"NoFB",2
34,32,300,13.55344431,"NoFB",2
34,33,135,16.85839877,"NoFB",2
34,34,30,-3.920494653,"NoFB",2
34,35,165,11.94130243,"NoFB",2
34,36,15,-6.698695627,"NoFB",2
34,37,285,6.19792129,"NoFB",2
34,38,210,-5.522460359,"NoFB",2
34,39,315,-1.780642446,"NoFB",2
34,40,45,-14.07036841,"NoFB",2
34,41,90,14.77455028,"NoFB",2
34,42,195,6.845893778,"NoFB",2
34,43,0,-2.063819728,"NoFB",2
34,44,75,9.210077347,"NoFB",2
34,45,345,17.63011266,"NoFB",2
34,46,180,4.969740728,"NoFB",2
34,47,225,-8.169808363,"NoFB",2
34,48,255,-1.488753706,"NoFB",2
34,49,135,20.59072789,"NoFB",3
34,50,75,-1.82140989,"NoFB",3
34,51,180,9.293308599,"NoFB",3
34,52,60,6.447736327,"NoFB",3
34,53,345,9.023297617,"NoFB",3
34,54,225,-5.336320097,"NoFB",3
34,55,270,-5.937416099,"NoFB",3
34,56,45,3.234404938,"NoFB",3
34,57,90,5.58986896,"NoFB",3
34,58,165,10.55485117,"NoFB",3
34,59,300,24.34098444,"NoFB",3
34,60,315,17.34257693,"NoFB",3
34,61,105,13.81079374,"NoFB",3
34,62,210,-10.99637725,"NoFB",3
34,63,255,-1.587338557,"NoFB",3
34,64,150,10.64100582,"NoFB",3
34,65,330,10.36216695,"NoFB",3
34,66,120,15.61605991,"NoFB",3
34,67,285,17.59830418,"NoFB",3
34,68,0,5.174933917,"NoFB",3
34,69,15,6.217969577,"NoFB",3
34,70,195,1.402967983,"NoFB",3
34,71,240,-1.526841887,"NoFB",3
34,72,30,-6.620476047,"NoFB",3
34,73,210,-5.074279543,"NoFB",4
34,74,60,-3.752685839,"NoFB",4
34,75,285,20.60861764,"NoFB",4
34,76,180,3.704627442,"NoFB",4
34,77,0,5.411869152,"NoFB",4
34,78,330,14.6537911,"NoFB",4
34,79,240,-2.964843227,"NoFB",4
34,80,195,2.191662975,"NoFB",4
34,81,255,3.331226,"NoFB",4
34,82,90,2.930672506,"NoFB",4
34,83,165,13.26429541,"NoFB",4
34,84,150,0.417046994,"NoFB",4
34,85,105,0.018360631,"NoFB",4
34,86,135,8.238105581,"NoFB",4
34,87,45,-8.453119535,"NoFB",4
34,88,270,13.04076103,"NoFB",4
34,89,225,-8.130102354,"NoFB",4
34,90,75,0.866809451,"NoFB",4
34,91,300,24.93748365,"NoFB",4
34,92,15,8.542017647,"NoFB",4
34,93,315,8.723380642,"NoFB",4
34,94,345,14.15747574,"NoFB",4
34,95,120,11.28471089,"NoFB",4
34,96,30,3.005041935,"NoFB",4
34,97,60,-0.270975549,"FB",5
34,98,30,6.085073043,"FB",5
34,99,315,21.62047605,"FB",5
34,100,270,-2.165615253,"FB",5
34,101,0,-0.545657593,"FB",5
34,102,135,8.365886124,"FB",5
34,103,90,-0.980996244,"FB",5
34,104,300,17.04540849,"FB",5
34,105,120,6.515677865,"FB",5
34,106,75,4.524008333,"FB",5
34,107,45,-7.296946154,"FB",5
34,108,195,-5.714406965,"FB",5
34,109,255,1.197234374,"FB",5
34,110,105,-1.197234374,"FB",5
34,111,225,-0.274140394,"FB",5
34,112,15,-0.854204506,"FB",5
34,113,345,2.876261752,"FB",5
34,114,285,8.785884313,"FB",5
34,115,210,1.415685824,"FB",5
34,116,240,7.017852308,"FB",5
34,117,150,5.85445804,"FB",5
34,118,165,-6.148029063,"FB",5
34,119,180,4.827712986,"FB",5
34,120,330,11.99583839,"FB",5
34,121,30,-1.79095933,"FB",6
34,122,345,14.07595465,"FB",6
34,123,105,1.413583883,"FB",6
34,124,135,0.136094232,"FB",6
34,125,210,-3.641791894,"FB",6
34,126,285,1.722813044,"FB",6
34,127,150,-2.295976386,"FB",6
34,128,195,-4.932818133,"FB",6
34,129,315,11.97613244,"FB",6
34,130,90,5.769885058,"FB",6
34,131,270,-4.815744537,"FB",6
34,132,225,-7.853313302,"FB",6
34,133,75,0.579226872,"FB",6
34,134,45,-3.043239683,"FB",6
34,135,60,5.701928493,"FB",6
34,136,15,-1.948334658,"FB",6
34,137,120,-6.288165407,"FB",6
34,138,300,1.439684968,"FB",6
34,139,180,3.972495941,"FB",6
34,140,165,2.313714594,"FB",6
34,141,330,9.996718909,"FB",6
34,142,255,6.952894854,"FB",6
34,143,240,-0.758641253,"FB",6
34,144,0,-1.909152433,"FB",6
34,145,315,-0.957119688,"FB",7
34,146,120,2.959448942,"FB",7
34,147,195,4.781077107,"FB",7
34,148,270,-0.385824333,"FB",7
34,149,30,-6.037511025,"FB",7
34,150,60,4.885165114,"FB",7
34,151,300,6.275153131,"FB",7
34,152,165,3.796565135,"FB",7
34,153,180,-4.743965943,"FB",7
34,154,150,-7.944813939,"FB",7
34,155,330,-0.562583219,"FB",7
34,156,75,-0.575580422,"FB",7
34,157,45,-3.232540114,"FB",7
34,158,285,-4.835830364,"FB",7
34,159,90,4.398705355,"FB",7
34,160,0,0.842524261,"FB",7
34,161,105,-1.115332315,"FB",7
34,162,135,6.308589003,"FB",7
34,163,345,2.070529035,"FB",7
34,164,15,0.764195431,"FB",7
34,165,255,1.010414323,"FB",7
34,166,240,-4.631982907,"FB",7
34,167,225,2.930672506,"FB",7
34,168,210,-7.94198925,"FB",7
34,169,300,8.340792734,"FB",8
34,170,195,2.734117973,"FB",8
34,171,150,4.367347548,"FB",8
34,172,210,-2.525568374,"FB",8
34,173,225,-0.430787217,"FB",8
34,174,285,-4.517561602,"FB",8
34,175,330,10.89245286,"FB",8
34,176,45,9.278240016,"FB",8
34,177,180,12.62246644,"FB",8
34,178,255,-3.434948823,"FB",8
34,179,30,0.534728761,"FB",8
34,180,60,-3.416581395,"FB",8
34,181,165,-3.935335922,"FB",8
34,182,315,-2.302878946,"FB",8
34,183,15,3.904575843,"FB",8
34,184,105,3.853158764,"FB",8
34,185,0,2.971163262,"FB",8
34,186,135,3.576334375,"FB",8
34,187,240,3.434948823,"FB",8
34,188,270,6.020656177,"FB",8
34,189,120,-1.528682536,"FB",8
34,190,75,-8.428692809,"FB",8
34,191,90,-2.457538148,"FB",8
34,192,345,6.216884644,"FB",8
35,1,270,-6.039541989,"NoFB",1
35,2,0,-14.65383575,"NoFB",1
35,3,165,-1.422187498,"NoFB",1
35,4,240,-8.290163192,"NoFB",1
35,5,330,6.037511025,"NoFB",1
35,6,45,-11.49923502,"NoFB",1
35,7,30,-10.08359401,"NoFB",1
35,8,60,8.277347549,"NoFB",1
35,9,90,-0.422839405,"NoFB",1
35,10,105,18.74702156,"NoFB",1
35,11,255,-32.21322818,"NoFB",1
35,12,345,-12.76898841,"NoFB",1
35,13,180,-5.690404351,"NoFB",1
35,14,135,2.040554149,"NoFB",1
35,15,210,-7.272753529,"NoFB",1
35,16,195,-0.458069932,"NoFB",1
35,17,75,-7.619864948,"NoFB",1
35,18,315,12.45351763,"NoFB",1
35,19,300,10.53718153,"NoFB",1
35,20,120,13.88217542,"NoFB",1
35,21,15,-1.787253122,"NoFB",1
35,22,225,-2.652132139,"NoFB",1
35,23,150,6.236177981,"NoFB",1
35,24,285,2.555477426,"NoFB",1
35,25,195,-1.117639187,"NoFB",2
35,26,315,2.060111024,"NoFB",2
35,27,0,1.597476197,"NoFB",2
35,28,165,-9.393739386,"NoFB",2
35,29,135,14.2500327,"NoFB",2
35,30,285,2.037767796,"NoFB",2
35,31,210,-16.85275762,"NoFB",2
35,32,240,-30.06266719,"NoFB",2
35,33,15,-6.01726296,"NoFB",2
35,34,270,5.31454567,"NoFB",2
35,35,150,-4.558941647,"NoFB",2
35,36,225,-22.63094945,"NoFB",2
35,37,120,11.68221883,"NoFB",2
35,38,45,-9.943403013,"NoFB",2
35,39,345,-11.86191784,"NoFB",2
35,40,75,-13.36904629,"NoFB",2
35,41,330,11.63222088,"NoFB",2
35,42,60,-6.542763797,"NoFB",2
35,43,300,10.05698928,"NoFB",2
35,44,90,0.836375325,"NoFB",2
35,45,255,-26.78137789,"NoFB",2
35,46,30,0.846587412,"NoFB",2
35,47,105,12.63754579,"NoFB",2
35,48,180,-6.296818719,"NoFB",2
35,49,90,3.468229259,"NoFB",3
35,50,120,8.266133089,"NoFB",3
35,51,315,-0.842524261,"NoFB",3
35,52,330,-0.963756532,"NoFB",3
35,53,270,-2.935673446,"NoFB",3
35,54,45,-15.36161631,"NoFB",3
35,55,30,-20.75903836,"NoFB",3
35,56,285,5.262917067,"NoFB",3
35,57,15,-4.465335222,"NoFB",3
35,58,210,-13.91299346,"NoFB",3
35,59,60,-6.90855876,"NoFB",3
35,60,0,4.006391472,"NoFB",3
35,61,150,-0.75439408,"NoFB",3
35,62,345,-13.89286627,"NoFB",3
35,63,165,-7.438445412,"NoFB",3
35,64,225,-24.99849406,"NoFB",3
35,65,300,6.493884803,"NoFB",3
35,66,180,7.180535498,"NoFB",3
35,67,195,-1.852757625,"NoFB",3
35,68,240,-13.4048336,"NoFB",3
35,69,75,-14.63838369,"NoFB",3
35,70,105,21.83086783,"NoFB",3
35,71,135,24.44395478,"NoFB",3
35,72,255,-18.33603014,"NoFB",3
35,73,30,-7.076134081,"NoFB",4
35,74,135,18.88966768,"NoFB",4
35,75,165,9.841448219,"NoFB",4
35,76,210,-3.023496079,"NoFB",4
35,77,270,-3.859344074,"NoFB",4
35,78,255,-10.2239234,"NoFB",4
35,79,240,-8.87462806,"NoFB",4
35,80,315,-5.13255444,"NoFB",4
35,81,150,1.699244234,"NoFB",4
35,82,45,-12.86275102,"NoFB",4
35,83,330,-3.744222311,"NoFB",4
35,84,300,-2.543257715,"NoFB",4
35,85,120,19.52882424,"NoFB",4
35,86,180,4.332313983,"NoFB",4
35,87,90,7.076378178,"NoFB",4
35,88,0,-6.596738298,"NoFB",4
35,89,60,-6.689722832,"NoFB",4
35,90,285,-0.562039858,"NoFB",4
35,91,105,12.42156879,"NoFB",4
35,92,225,-6.248371665,"NoFB",4
35,93,75,-10.92233702,"NoFB",4
35,94,195,-2.213298551,"NoFB",4
35,95,345,-10.77541968,"NoFB",4
35,96,15,-1.917009325,"NoFB",4
35,97,195,-1.534791905,"FB",5
35,98,105,21.04257927,"FB",5
35,99,90,0.971021931,"FB",5
35,100,270,-4.463851182,"FB",5
35,101,0,-1.414423211,"FB",5
35,102,345,6.193207306,"FB",5
35,103,150,5.297569772,"FB",5
35,104,15,-11.6101342,"FB",5
35,105,330,-9.634369073,"FB",5
35,106,120,7.594582401,"FB",5
35,107,75,-7.446861473,"FB",5
35,108,240,-15.8550974,"FB",5
35,109,30,1.429565615,"FB",5
35,110,180,-0.427572507,"FB",5
35,111,285,7.472659444,"FB",5
35,112,210,-3.338328713,"FB",5
35,113,165,15.40634623,"FB",5
35,114,45,-10.21266763,"FB",5
35,115,135,2.004534032,"FB",5
35,116,315,-7.804098592,"FB",5
35,117,255,-6.370622269,"FB",5
35,118,60,0.159546182,"FB",5
35,119,225,-4.844000375,"FB",5
35,120,300,2.079249664,"FB",5
35,121,225,-1.762391024,"FB",6
35,122,165,-6.910682932,"FB",6
35,123,180,1.382733071,"FB",6
35,124,270,-2.584513446,"FB",6
35,125,315,-8.757403341,"FB",6
35,126,285,0.998300576,"FB",6
35,127,15,-8.659808254,"FB",6
35,128,105,9.218888342,"FB",6
35,129,150,4.041230738,"FB",6
35,130,30,1.91800885,"FB",6
35,131,90,-2.249748703,"FB",6
35,132,0,3.503531645,"FB",6
35,133,240,-5.885824945,"FB",6
35,134,60,7.912828397,"FB",6
35,135,210,1.767732393,"FB",6
35,136,255,-1.990823292,"FB",6
35,137,135,17.99080439,"FB",6
35,138,120,3.01536922,"FB",6
35,139,195,-4.936252473,"FB",6
35,140,300,2.323311341,"FB",6
35,141,330,-17.39842133,"FB",6
35,142,345,-4.548549432,"FB",6
35,143,75,1.010414323,"FB",6
35,144,45,-10.35905249,"FB",6
35,145,330,-7.005135269,"FB",7
35,146,0,-0.881403997,"FB",7
35,147,75,-10.14844273,"FB",7
35,148,180,-0.195547976,"FB",7
35,149,150,0.018360631,"FB",7
35,150,60,-3.133274757,"FB",7
35,151,210,-3.873148918,"FB",7
35,152,30,-3.523504826,"FB",7
35,153,165,2.624038901,"FB",7
35,154,120,5.513034447,"FB",7
35,155,15,2.031818387,"FB",7
35,156,240,-1.487469364,"FB",7
35,157,195,-2.794285367,"FB",7
35,158,45,-6.819776914,"FB",7
35,159,300,6.535083169,"FB",7
35,160,285,-0.602761798,"FB",7
35,161,135,3.998042099,"FB",7
35,162,315,-8.538702413,"FB",7
35,163,270,0.80128733,"FB",7
35,164,345,-0.441418246,"FB",7
35,165,90,3.122130462,"FB",7
35,166,255,-5.026089094,"FB",7
35,167,105,-0.74652239,"FB",7
35,168,225,-2.642545294,"FB",7
35,169,15,-1.805328925,"FB",8
35,170,330,-9.211707182,"FB",8
35,171,180,0.192914354,"FB",8
35,172,120,4.183040079,"FB",8
35,173,300,4.773142294,"FB",8
35,174,210,1.001525663,"FB",8
35,175,75,-2.933466841,"FB",8
35,176,270,-2.549156178,"FB",8
35,177,135,-1.372091649,"FB",8
35,178,240,-4.508522988,"FB",8
35,179,195,0.702732874,"FB",8
35,180,105,6.40517943,"FB",8
35,181,345,6.168091349,"FB",8
35,182,315,-7.347956,"FB",8
35,183,150,7.425861921,"FB",8
35,184,45,-1.923940985,"FB",8
35,185,165,-3.191656105,"FB",8
35,186,30,-0.01013557,"FB",8
35,187,255,1.598181313,"FB",8
35,188,285,5.214567393,"FB",8
35,189,90,0.964484302,"FB",8
35,190,225,2.290610043,"FB",8
35,191,0,-0.218685119,"FB",8
35,192,60,-3.857110142,"FB",8
36,1,210,-11.03577497,"NoFB",1
36,2,75,-9.237236088,"NoFB",1
36,3,225,-12.25275952,"NoFB",1
36,4,15,3.891219561,"NoFB",1
36,5,30,-18.91060446,"NoFB",1
36,6,60,-22.20249538,"NoFB",1
36,7,120,10.91438322,"NoFB",1
36,8,300,6.462105389,"NoFB",1
36,9,240,-19.99676066,"NoFB",1
36,10,165,4.105581608,"NoFB",1
36,11,330,-4.406227471,"NoFB",1
36,12,285,2.500861269,"NoFB",1
36,13,180,-0.609506577,"NoFB",1
36,14,90,4.969740728,"NoFB",1
36,15,255,-19.840944,"NoFB",1
36,16,150,10.98762166,"NoFB",1
36,17,135,15.9453959,"NoFB",1
36,18,315,-2.433201055,"NoFB",1
36,19,105,16.91494006,"NoFB",1
36,20,45,-16.75286685,"NoFB",1
36,21,345,-11.25865955,"NoFB",1
36,22,270,-3.352407247,"NoFB",1
36,23,0,-12.45569531,"NoFB",1
36,24,195,-2.513182594,"NoFB",1
36,25,270,7.125016349,"NoFB",2
36,26,75,-12.33022478,"NoFB",2
36,27,60,-6.792783588,"NoFB",2
36,28,180,-0.774220165,"NoFB",2
36,29,45,-18.53511617,"NoFB",2
36,30,300,1.667216429,"NoFB",2
36,31,105,25.72268383,"NoFB",2
36,32,195,2.189584556,"NoFB",2
36,33,0,-0.958835661,"NoFB",2
36,34,255,-14.0546041,"NoFB",2
36,35,30,-4.824312881,"NoFB",2
36,36,15,-0.355687363,"NoFB",2
36,37,315,-9.369385096,"NoFB",2
36,38,345,-7.864508122,"NoFB",2
36,39,285,11.77115021,"NoFB",2
36,40,225,-2.501622814,"NoFB",2
36,41,135,16.89169574,"NoFB",2
36,42,330,-3.032897623,"NoFB",2
36,43,120,27.28832316,"NoFB",2
36,44,150,9.876548922,"NoFB",2
36,45,90,13.60452886,"NoFB",2
36,46,240,-16.14576284,"NoFB",2
36,47,165,11.85887016,"NoFB",2
36,48,210,1.274805482,"NoFB",2
36,49,165,3.826161758,"NoFB",3
36,50,60,-3.418267954,"NoFB",3
36,51,120,30.68999293,"NoFB",3
36,52,225,-7.098404284,"NoFB",3
36,53,105,24.41470203,"NoFB",3
36,54,330,-18.7541838,"NoFB",3
36,55,195,7.39092725,"NoFB",3
36,56,30,-1.620756914,"NoFB",3
36,57,150,7.899866528,"NoFB",3
36,58,240,-13.50045296,"NoFB",3
36,59,45,-6.701156944,"NoFB",3
36,60,315,-13.94572888,"NoFB",3
36,61,15,1.833930821,"NoFB",3
36,62,270,-1.847610266,"NoFB",3
36,63,0,0.222075553,"NoFB",3
36,64,255,-14.85207627,"NoFB",3
36,65,75,-5.609692938,"NoFB",3
36,66,300,1.821078964,"NoFB",3
36,67,285,-1.961343417,"NoFB",3
36,68,345,-19.93400897,"NoFB",3
36,69,180,3.758555685,"NoFB",3
36,70,210,-1.113418233,"NoFB",3
36,71,135,20.77225468,"NoFB",3
36,72,90,19.67135643,"NoFB",3
36,73,75,-13.57275268,"NoFB",4
36,74,240,-9.579404716,"NoFB",4
36,75,120,32.96913974,"NoFB",4
36,76,45,-8.799047405,"NoFB",4
36,77,0,-2.202598162,"NoFB",4
36,78,255,-6.761565418,"NoFB",4
36,79,345,2.412306618,"NoFB",4
36,80,165,4.037912738,"NoFB",4
36,81,285,10.43621638,"NoFB",4
36,82,135,20.53446489,"NoFB",4
36,83,330,-14.24015357,"NoFB",4
36,84,195,13.70008928,"NoFB",4
